Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
15902	0	-341.4703	0	-341.4703	1.562427	88.50946
15903	1	-268.8148	0	-268.8148	2.494999	51.55676
15904	0	-319.0903	0	-319.0903	2.028503	74.4683
15905	1	-255.4778	0	-255.4778	2.874867	46.73365
15906	0	-305.0374	0	-305.0374	2.308315	66.88645
15907	1	-250.1669	0	-250.1669	3.141989	44.87074
15908	0	-309.5903	0	-309.5903	1.635414	68.8257
15909	1	-251.9136	0	-251.9136	2.879794	45.49596
15910	0	-334.7934	0	-334.7934	1.546023	84.21032
15911	1	-239.3744	0	-239.3744	3.343805	41.43624
15912	0	-320.4471	0	-320.4471	1.620073	75.39539
15913	1	-215.9215	0	-215.9215	3.189135	34.09678
15914	0	-327.6117	0	-327.6117	1.464981	79.01586
15915	1	-207.0258	0	-207.0258	4.35089	32.53273
15916	0	-327.3395	0	-327.3395	1.927957	79.08135
15917	1	-192.733	0	-192.733	5.097549	29.12879
15918	0	-303.1533	0	-303.1533	1.962071	66.58289
15919	1	-176.6851	0	-176.6851	4.984041	25.96691
15920	0	-328.1465	0	-328.1465	1.583117	80.05579
15921	1	-179.2475	0	-179.2475	5.259083	26.46453
15922	0	-353.5296	0	-353.5296	1.299505	96.59589
15923	1	-190.6415	0	-190.6415	4.229023	28.69485
15924	0	-391.5052	0	-391.5052	1.031771	128.3333
15925	1	-196.4149	0	-196.4149	4.53259	30.09811
15926	0	-365.0642	0	-365.0642	1.152563	104.8892
15927	1	-192.3331	0	-192.3331	4.17627	29.05911
15928	0	-350.0901	0	-350.0901	1.587826	93.89016
15929	1	-197.0224	0	-197.0224	4.340025	30.23198
15930	0	-327.1526	0	-327.1526	1.71835	79.60109
15931	1	-131.5463	0	-131.5463	6.945707	18.52845
15932	0	-302.3041	0	-302.3041	2.139948	66.10955
15933	1	-99.66262	0	-99.66262	10.66169	14.43658
15934	0	-366.3504	0	-366.3504	1.364747	106.2084
15935	1	-131.0358	0	-131.0358	6.231344	18.24226
15936	0	-364.7182	0	-364.7182	1.166992	104.7326
15937	1	-182.7981	0	-182.7981	5.310535	27.12228
15938	0	-402.2251	0	-402.2251	0.9833061	138.965
15939	1	-184.1754	0	-184.1754	5.657276	27.20047
15940	0	-411.1106	0	-411.1106	1.028263	147.3912
15941	1	-173.4064	0	-173.4064	5.204218	25.35122
15942	0	-420.9608	0	-420.9608	0.815767	159.6012
15943	1	-140.777	0	-140.777	7.386587	19.78504
15944	0	-420.1197	0	-420.1197	0.7608951	157.6653
15945	1	-145.9964	0	-145.9964	7.052222	20.58593
15946	0	-412.9574	0	-412.9574	0.9865028	149.8373
15947	1	-170.2509	0	-170.2509	5.043656	24.70019
15948	0	-380.3696	0	-380.3696	1.135029	118.1739
15949	1	-185.3305	0	-185.3305	5.045102	27.68968
15950	0	-388.6465	0	-388.6465	1.146477	125.393
15951	1	-167.9531	0	-167.9531	5.133266	24.28104
15952	0	-340.3556	0	-340.3556	1.593991	87.74745
15953	1	-186.2818	0	-186.2818	4.190171	27.62493
15954	0	-360.3141	0	-360.3141	1.484594	101.2065
15955	1	-182.9536	0	-182.9536	5.62096	27.00546
15956	0	-382.1067	0	-382.1067	1.102399	119.6813
15957	1	-213.6236	0	-213.6236	3.902039	34.22183
15958	0	-393.8672	0	-393.8672	1.220817	128.9691
15959	1	-214.3443	0	-214.3443	3.544422	34.237
15960	0	-365.7213	0	-365.7213	1.465589	105.0242
15961	1	-174.0065	0	-174.0065	5.264689	25.46796
15962	0	-343.365	0	-343.365	1.589907	89.64836
15963	1	-208.383	0	-208.383	4.224099	32.89135
15964	0	-355.0984	0	-355.0984	1.51179	97.55329
15965	1	-213.3652	0	-213.3652	4.601951	33.77025
15966	0	-319.2829	0	-319.2829	1.800522	75.09072
15967	1	-195.7126	0	-195.7126	4.839777	29.85908
15968	0	-340.8315	0	-340.8315	1.596857	88.03953
15969	1	-228.0029	0	-228.0029	3.755123	38.01809
15970	0	-305.7618	0	-305.7618	1.815549	67.63817
15971	1	-255.1914	0	-255.1914	2.627927	46.42119
15972	0	-383.4026	0	-383.4026	1.115543	120.8648
15973	1	-282.6325	0	-282.6325	2.988912	55.78514
15974	0	-406.1708	0	-406.1708	1.17073	140.1738
15975	1	-270.7353	0	-270.7353	2.629523	52.33539
15976	0	-410.8916	0	-410.8916	0.759945	145.4977
15977	1	-294.3738	0	-294.3738	2.245945	62.35505
15978	0	-413.1873	0	-413.1873	0.8758189	150.7173
15979	1	-295.2877	0	-295.2877	2.142223	62.83078
15980	0	-431.0602	0	-431.0602	0.854169	171.5108
15981	1	-353.7328	0	-353.7328	1.473105	96.81782
15982	0	-418.9558	0	-418.9558	0.8283506	157.248
15983	1	-343.057	0	-343.057	1.478918	89.57732
15984	0	-434.4743	0	-434.4743	0.9408675	173.1878
15985	1	-376.8084	0	-376.8084	1.185933	115.0841
15986	0	-411.9741	0	-411.9741	0.8193767	148.6569
15987	1	-397.3207	0	-397.3207	1.023702	133.9919
15988	0	-422.0013	0	-422.0013	0.8284	160.9246
15989	1	-416.4144	0	-416.4144	1.095496	150.9796
15990	0	-427.9681	0	-427.9681	0.65467	164.2618
15991	1	-412.6857	0	-412.6857	0.8465632	149.9223
15992	0	-413.5936	0	-413.5936	0.9362052	151.0315
15993	1	-389.2088	0	-389.2088	0.9250249	124.7448
15994	0	-447.3869	0	-447.3869	0.6594877	194.0065
15995	1	-415.2269	0	-415.2269	1.040219	151.1523
15996	0	-437.9764	0	-437.9764	0.7794561	180.9896
15997	1	-444.8452	0	-444.8452	0.7049881	190.6429
15998	0	-463.379	0	-463.379	0.5522144	217.2931
15999	1	-437.9304	0	-437.9304	0.7023719	180.7943
16000	0	-472.7975	0	-472.7975	0.5903529	234.4683
16001	1	-398.0403	0	-398.0403	1.033111	134.6618
16002	0	-445.921	0	-445.921	0.7422629	191.8793
16003	1	-417.3693	0	-417.3693	0.911662	155.3105
16004	0	-433.0438	0	-433.0438	0.8200399	174.3632
16005	1	-381.7423	0	-381.7423	0.9738387	117.9436
16006	0	-403.1118	0	-403.1118	0.8891133	139.4161
16007	1	-393.958	0	-393.958	1.116662	130.3174
16008	0	-397.6561	0	-397.6561	1.074784	134.0424
16009	1	-389.3858	0	-389.3858	1.177586	125.7723
16010	0	-398.5974	0	-398.5974	1.161522	133.8486
16011	1	-392.7372	0	-392.7372	0.9895368	129.3622
16012	0	-380.7061	0	-380.7061	1.347348	116.9517
16013	1	-352.9537	0	-352.9537	1.445865	96.36404
16014	0	-342.4705	0	-342.4705	1.476803	89.17792
16015	1	-335.7925	0	-335.7925	1.503586	84.7582
16016	0	-360.3593	0	-360.3593	1.241479	101.654
16017	1	-256.4625	0	-256.4625	2.629978	46.9082
16018	0	-401.6998	0	-401.6998	1.024925	138.2617
16019	1	-249.8384	0	-249.8384	3.42444	44.45092
16020	0	-370.0837	0	-370.0837	1.111405	108.8803
16021	1	-197.5755	0	-197.5755	4.652366	30.32438
16022	0	-362.7212	0	-362.7212	1.358847	103.5692
16023	1	-219.7772	0	-219.7772	3.721056	35.82675
16024	0	-338.1214	0	-338.1214	1.514081	86.32768
16025	1	-198.0685	0	-198.0685	4.25621	30.4585
16026	0	-265.6907	0	-265.6907	2.901421	50.25186
16027	1	-174.6818	0	-174.6818	5.377284	25.58734
16028	0	-263.8722	0	-263.8722	2.511671	49.60332
16029	1	-166.0078	0	-166.0078	5.928361	23.94885
16030	0	-243.1731	0	-243.1731	2.730416	42.16121
16031	1	-205.5076	0	-205.5076	4.208374	32.21209
16032	0	-275.0725	0	-275.0725	2.585998	54.02546
16033	1	-191.478	0	-191.478	4.630277	29.01436
16034	0	-272.7777	0	-272.7777	2.285385	52.85418
16035	1	-179.73	0	-179.73	4.838676	26.55648
16036	0	-244.4069	0	-244.4069	3.097967	43.03707
16037	1	-189.9689	0	-189.9689	4.807375	28.67826
16038	0	-258.2392	0	-258.2392	2.835841	47.70264
16039	1	-184.8479	0	-184.8479	4.992024	27.60351
16040	0	-226.4997	0	-226.4997	3.308946	37.55645
16041	1	-157.4878	0	-157.4878	5.571179	22.46199
16042	0	-253.19	0	-253.19	2.633682	45.67151
16043	1	-127.5781	0	-127.5781	6.82739	17.93206
16044	0	-234.9277	0	-234.9277	3.362196	40.10618
16045	1	-128.6726	0	-128.6726	7.669514	18.13116
16046	0	-214.1192	0	-214.1192	3.578589	34.20721
16047	1	-92.6644	0	-92.6644	9.764339	13.84941
16048	0	-205.579	0	-205.579	4.277844	32.21913
16049	1	-107.585	0	-107.585	8.019747	15.45283
16050	0	-218.7731	0	-218.7731	3.709571	35.55511
16051	1	-92.60145	0	-92.60145	9.473386	13.84318
16052	0	-168.1866	0	-168.1866	5.554598	24.38332
16053	1	-114.8948	0	-114.8948	9.484723	16.19386
16054	0	-177.2548	0	-177.2548	4.919024	26.06822
16055	1	-67.35276	0	-67.35276	10.31062	11.3629
16056	0	-126.5339	0	-126.5339	7.999692	17.81853
16057	1	-32.7427	0	-32.7427	13.22794	8.739167
16058	0	-142.3505	0	-142.3505	8.202157	19.71347
16059	1	-37.84369	0	-37.84369	14.15914	9.160151
16060	0	-141.5706	0	-141.5706	6.7618	19.98457
16061	1	-25.45234	0	-25.45234	16.55681	8.331797
16062	0	-116.1403	0	-116.1403	9.22573	16.38396
16063	1	-32.17195	0	-32.17195	17.82525	8.660715
16064	0	-133.8187	0	-133.8187	9.186352	18.31661
16065	1	7.603109	0	7.603109	19.77104	6.484307
16066	0	-113.9474	0	-113.9474	9.063887	16.17454
16067	1	-33.02928	0	-33.02928	15.50662	8.827736
16068	0	-72.77803	0	-72.77803	11.80065	11.90681
16069	1	11.11374	0	11.11374	18.21327	6.254959
16070	0	-112.0155	0	-112.0155	7.419605	15.90083
16071	1	6.8721	0	6.8721	20.84202	6.5176
16072	0	-107.2266	0	-107.2266	8.207903	15.43177
16073	1	2.238775	0	2.238775	19.28229	6.756685
16074	0	-98.9865	0	-98.9865	10.61873	14.38079
16075	1	-7.733529	0	-7.733529	16.24903	7.247051
16076	0	-78.10393	0	-78.10393	9.556744	12.32745
16077	1	5.713116	0	5.713116	18.99432	6.572294
16078	0	-94.09107	0	-94.09107	10.64419	13.91637
16079	1	-11.7739	0	-11.7739	19.49709	7.475455
16080	0	-89.51016	0	-89.51016	8.995222	13.46872
16081	1	7.739017	0	7.739017	16.8362	6.352967
16082	0	-75.5658	0	-75.5658	10.11224	12.14256
16083	1	-50.47243	0	-50.47243	12.56602	10.06946
16084	0	-96.89027	0	-96.89027	9.80509	14.27935
16085	1	-74.11672	0	-74.11672	11.57982	12.03306
16086	0	-82.35182	0	-82.35182	10.62169	12.81416
16087	1	-93.48982	0	-93.48982	10.78231	13.8412
16088	0	-72.70823	0	-72.70823	11.19841	11.92018
16089	1	-108.1249	0	-108.1249	8.843043	15.54847
16090	0	-53.22173	0	-53.22173	12.36137	10.28257
16091	1	-106.3607	0	-106.3607	9.310518	15.3152
16092	0	-42.68574	0	-42.68574	12.85047	9.471354
16093	1	-74.1472	0	-74.1472	11.8593	12.01882
16094	0	-51.19544	0	-51.19544	13.31267	10.13312
16095	1	-60.34492	0	-60.34492	13.56433	10.80232
16096	0	-61.30879	0	-61.30879	14.139	10.81949
16097	1	-3.702638	0	-3.702638	18.2752	7.068897
16098	0	-74.31496	0	-74.31496	12.89095	11.92752
16099	1	-17.40904	0	-17.40904	16.35172	7.844007
16100	0	-98.49054	0	-98.49054	8.438926	14.41268
16101	1	-38.7002	0	-38.7002	14.53993	9.220325
16102	0	-88.778	0	-88.778	9.382489	13.433
16103	1	-65.25854	0	-65.25854	12.56598	11.24614
16104	0	-125.1527	0	-125.1527	8.971137	17.43809
16105	1	-37.2011	0	-37.2011	14.31484	9.11659
16106	0	-127.4466	0	-127.4466	7.03062	17.95247
16107	1	-52.15427	0	-52.15427	12.4779	10.20064
16108	0	-134.0294	0	-134.0294	7.090189	18.88904
16109	1	-29.57725	0	-29.57725	14.23323	8.580144
16110	0	-136.2892	0	-136.2892	6.717203	19.19932
16111	1	-54.69076	0	-54.69076	12.26187	10.39845
16112	0	-156.0219	0	-156.0219	6.137052	22.26156
16113	1	-73.22346	0	-73.22346	12.27655	11.90854
16114	0	-168.1718	0	-168.1718	5.766389	24.35391
16115	1	-67.96988	0	-67.96988	11.33635	11.50052
16116	0	-176.1622	0	-176.1622	5.474966	25.84156
16117	1	-101.454	0	-101.454	9.247948	14.79117
16118	0	-166.239	0	-166.239	5.886884	23.99726
16119	1	-114.1889	0	-114.1889	9.617966	16.08917
16120	0	-122.8168	0	-122.8168	7.353291	17.35011
16121	1	-106.402	0	-106.402	8.123909	15.32096
16122	0	-126.2287	0	-126.2287	7.887984	17.79434
16123	1	-97.46568	0	-97.46568	11.18047	14.13462
16124	0	-133.855	0	-133.855	8.514827	18.57767
16125	1	-113.5299	0	-113.5299	7.801384	16.17528
16126	0	-125.6808	0	-125.6808	7.862245	17.72744
16127	1	-104.582	0	-104.582	10.26619	14.98254
16128	0	-104.8719	0	-104.8719	9.446493	15.14148
16129	1	-115.133	0	-115.133	8.152995	16.39567
16130	0	-89.27036	0	-89.27036	10.33722	13.48705
16131	1	-111.4538	0	-111.4538	7.434451	15.82942
16132	0	-84.72458	0	-84.72458	11.03426	13.00882
16133	1	-131.8219	0	-131.8219	7.759731	18.52735
16134	0	-72.56659	0	-72.56659	10.00229	11.83083
16135	1	-128.1798	0	-128.1798	6.883154	18.03213
16136	0	-59.67772	0	-59.67772	13.74187	10.73937
16137	1	-165.4229	0	-165.4229	5.236266	23.82845
16138	0	-38.16089	0	-38.16089	12.59496	9.093026
16139	1	-163.1378	0	-163.1378	5.700155	23.48248
16140	0	-59.12995	0	-59.12995	12.2126	10.7602
16141	1	-161.8892	0	-161.8892	5.330812	23.19259
16142	0	-13.21302	0	-13.21302	19.09464	7.565132
16143	1	-153.51	0	-153.51	6.498838	21.81448
16144	0	-17.54354	0	-17.54354	15.90625	7.843318
16145	1	-166.6062	0	-166.6062	6.048465	24.01591
16146	0	-52.5887	0	-52.5887	12.36819	10.23162
16147	1	-145.6702	0	-145.6702	5.603251	20.36152
16148	0	-41.61215	0	-41.61215	15.59172	9.376327
16149	1	-151.4606	0	-151.4606	6.192188	21.51993
16150	0	-79.03338	0	-79.03338	11.36586	12.47442
16151	1	-161.83	0	-161.83	6.175635	23.19871
16152	0	-76.29007	0	-76.29007	10.92257	12.24594
16153	1	-125.1823	0	-125.1823	7.607057	17.67774
16154	0	-115.5918	0	-115.5918	7.95972	16.44937
16155	1	-143.2469	0	-143.2469	6.533062	20.23673
16156	0	-89.92188	0	-89.92188	9.735439	13.56831
16157	1	-149.6073	0	-149.6073	6.495343	21.2143
16158	0	-92.7267	0	-92.7267	10.49331	13.80565
16159	1	-130.27	0	-130.27	8.524725	18.15372
16160	0	-83.84201	0	-83.84201	10.68394	12.95165
16161	1	-106.4852	0	-106.4852	8.727458	15.36565
16162	0	-88.69055	0	-88.69055	9.161643	13.40109
16163	1	-120.0931	0	-120.0931	7.244605	16.95996
16164	0	-79.96149	0	-79.96149	9.756442	12.54759
16165	1	-128.0628	0	-128.0628	6.647393	17.95336
16166	0	-110.0841	0	-110.0841	8.810794	15.7725
16167	1	-106.5472	0	-106.5472	7.711663	15.25783
16168	0	-99.44413	0	-99.44413	10.32056	14.47383
16169	1	-128.2632	0	-128.2632	7.044429	18.0704
16170	0	-104.2418	0	-104.2418	8.294654	15.07956
16171	1	-125.9505	0	-125.9505	7.044429	17.7421
16172	0	-138.7607	0	-138.7607	7.179247	19.54599
16173	1	-143.7429	0	-143.7429	5.596248	20.0127
16174	0	-153.489	0	-153.489	6.460966	21.81815
16175	1	-128.6334	0	-128.6334	8.36488	18.0033
16176	0	-169.6715	0	-169.6715	5.619542	24.6427
16177	1	-170.9718	0	-170.9718	5.901102	24.79617
16178	0	-156.0688	0	-156.0688	6.604355	22.17942
16179	1	-151.0042	0	-151.0042	6.778231	21.37572
16180	0	-171.6626	0	-171.6626	4.892805	24.91859
16181	1	-211.3692	0	-211.3692	3.604636	33.4673
16182	0	-208.9446	0	-208.9446	3.814136	32.98191
16183	1	-224.8377	0	-224.8377	3.565639	37.20098
16184	0	-210.8746	0	-210.8746	3.875689	33.51055
16185	1	-239.9745	0	-239.9745	3.361991	41.60732
16186	0	-214.4412	0	-214.4412	4.064447	34.40201
16187	1	-208.7049	0	-208.7049	3.813592	32.91875
16188	0	-197.0603	0	-197.0603	4.96719	30.0656
16189	1	-166.6032	0	-166.6032	5.86374	24.06418
16190	0	-245.4501	0	-245.4501	4.31452	41.45181
16191	1	-201.8753	0	-201.8753	4.592012	31.27806
16192	0	-229.7266	0	-229.7266	4.18711	37.99756
16193	1	-204.711	0	-204.711	4.456012	31.96432
16194	0	-253.1218	0	-253.1218	3.052748	45.88204
16195	1	-220.8815	0	-220.8815	3.694835	36.12292
16196	0	-269.6183	0	-269.6183	2.431467	51.80747
16197	1	-206.6512	0	-206.6512	4.308048	32.4612
16198	0	-296.4648	0	-296.4648	2.281297	63.22647
16199	1	-225.8209	0	-225.8209	3.249805	37.28551
16200	0	-223.4132	0	-223.4132	3.866505	36.75066
16201	1	-208.9403	0	-208.9403	3.72144	32.91477
16202	0	-225.1864	0	-225.1864	3.272177	37.11835
16203	1	-174.2053	0	-174.2053	5.696281	25.42539
16204	0	-273.3934	0	-273.3934	2.644777	53.33268
16205	1	-158.2591	0	-158.2591	6.270218	22.60351
16206	0	-261.3602	0	-261.3602	3.006449	48.64571
16207	1	-162.9723	0	-162.9723	5.894502	23.44141
16208	0	-263.5382	0	-263.5382	2.860353	49.55088
16209	1	-162.0112	0	-162.0112	4.586652	22.58914
16210	0	-307.6266	0	-307.6266	2.179607	68.48232
16211	1	-185.1726	0	-185.1726	4.688335	27.66648
16212	0	-328.7986	0	-328.7986	1.689989	80.58477
16213	1	-192.4329	0	-192.4329	4.484881	29.21402
16214	0	-326.2018	0	-326.2018	1.74977	79.02274
16215	1	-210.5017	0	-210.5017	4.04887	33.43412
16216	0	-321.5263	0	-321.5263	1.991399	75.83134
16217	1	-246.0211	0	-246.0211	3.130755	43.55381
16218	0	-319.8297	0	-319.8297	1.75746	75.38715
16219	1	-270.7918	0	-270.7918	2.724347	52.28305
16220	0	-292.1604	0	-292.1604	2.005767	61.12983
16221	1	-274.2534	0	-274.2534	2.393724	53.68152
16222	0	-264.8915	0	-264.8915	2.207474	49.03294
16223	1	-259.5737	0	-259.5737	2.935704	48.11923
16224	0	-304.8884	0	-304.8884	2.131684	67.3339
16225	1	-240.8145	0	-240.8145	3.511491	41.73927
16226	0	-308.4927	0	-308.4927	2.167237	68.91942
16227	1	-203.7271	0	-203.7271	4.130745	31.7817
16228	0	-282.1721	0	-282.1721	2.301814	56.9769
16229	1	-218.0631	0	-218.0631	3.639228	35.34093
16230	0	-341.5853	0	-341.5853	1.556286	88.59183
16231	1	-232.2224	0	-232.2224	3.143871	39.16172
16232	0	-312.7564	0	-312.7564	1.865638	71.53535
16233	1	-232.7507	0	-232.7507	3.353637	39.4573
16234	0	-275.2738	0	-275.2738	2.232533	53.81336
16235	1	-230.1842	0	-230.1842	3.654063	38.66412
16236	0	-300.9168	0	-300.9168	2.096919	65.50092
16237	1	-189.1491	0	-189.1491	4.826618	28.50501
16238	0	-321.9536	0	-321.9536	1.741179	76.59217
16239	1	-244.1514	0	-244.1514	2.934228	42.8644
16240	0	-320.006	0	-320.006	1.65605	75.27723
16241	1	-250.2293	0	-250.2293	2.768386	44.80252
16242	0	-391.4023	0	-391.4023	1.25336	126.4822
16243	1	-239.6754	0	-239.6754	3.191307	41.54556
16244	0	-362.3176	0	-362.3176	1.425465	102.9693
16245	1	-221.508	0	-221.508	3.477408	36.21969
16246	0	-382.1717	0	-382.1717	1.098192	119.7297
16247	1	-229.002	0	-229.002	3.55612	38.37062
16248	0	-375.3238	0	-375.3238	1.236459	113.7278
16249	1	-219.2931	0	-219.2931	3.895297	35.67696
16250	0	-411.4248	0	-411.4248	1.108314	146.1462
16251	1	-170.74	0	-170.74	4.750799	24.63826
16252	0	-402.8885	0	-402.8885	0.8888292	139.161
16253	1	-157.4908	0	-157.4908	6.912498	22.2781
16254	0	-344.0654	0	-344.0654	1.496083	90.26258
16255	1	-114.3857	0	-114.3857	8.091587	16.30311
16256	0	-357.2733	0	-357.2733	1.40981	99.47944
16257	1	-107.8006	0	-107.8006	8.588809	15.51837
16258	0	-322.2966	0	-322.2966	1.773879	76.78594
16259	1	-76.84209	0	-76.84209	10.19588	12.27555
16260	0	-311.1155	0	-311.1155	2.221698	69.91371
16261	1	-72.76207	0	-72.76207	10.95859	11.92365
16262	0	-276.8448	0	-276.8448	2.609578	54.68419
16263	1	-91.26675	0	-91.26675	10.82812	13.62935
16264	0	-286.0838	0	-286.0838	2.044903	58.26022
16265	1	-62.2191	0	-62.2191	12.50536	11.00637
16266	0	-288.0488	0	-288.0488	2.336065	59.50779
16267	1	-115.1176	0	-115.1176	8.96303	16.32082
16268	0	-304.6027	0	-304.6027	1.83272	67.06351
16269	1	-77.08419	0	-77.08419	11.22733	12.30973
16270	0	-309.1926	0	-309.1926	2.266303	68.86941
16271	1	-117.315	0	-117.315	7.044021	16.5161
16272	0	-300.7546	0	-300.7546	2.02624	65.42819
16273	1	-158.1776	0	-158.1776	6.056454	22.62172
16274	0	-288.8003	0	-288.8003	2.292351	59.86177
16275	1	-159.7766	0	-159.7766	5.509428	22.85832
16276	0	-319.9383	0	-319.9383	1.935438	75.22102
16277	1	-163.7466	0	-163.7466	5.460812	23.57148
16278	0	-311.0529	0	-311.0529	1.840787	70.59492
16279	1	-180.793	0	-180.793	4.675207	26.72698
16280	0	-343.8422	0	-343.8422	1.433903	90.03316
16281	1	-196.6147	0	-196.6147	4.057839	30.01112
16282	0	-341.4912	0	-341.4912	1.435185	88.39844
16283	1	-207.9698	0	-207.9698	3.945007	32.78854
16284	0	-364.8445	0	-364.8445	1.532966	103.7856
16285	1	-186.2925	0	-186.2925	4.472926	27.83927
16286	0	-364.1058	0	-364.1058	1.197553	104.4576
16287	1	-177.17	0	-177.17	5.130603	26.07654
16288	0	-348.8462	0	-348.8462	1.376105	93.4231
16289	1	-143.049	0	-143.049	6.641776	20.20787
16290	0	-348.4489	0	-348.4489	1.486104	93.21174
16291	1	-119.2259	0	-119.2259	7.703501	16.90149
16292	0	-360.1825	0	-360.1825	1.375474	101.6628
16293	1	-111.3829	0	-111.3829	8.118313	15.93374
16294	0	-358.3907	0	-358.3907	1.252352	100.1377
16295	1	-139.9288	0	-139.9288	6.305644	19.68904
16296	0	-391.1059	0	-391.1059	1.089119	127.9036
16297	1	-129.0471	0	-129.0471	7.063983	18.18377
16298	0	-383.3941	0	-383.3941	1.138882	120.8308
16299	1	-90.95231	0	-90.95231	9.911845	13.67181
16300	0	-379.3211	0	-379.3211	1.203391	117.1391
16301	1	-93.25485	0	-93.25485	10.43796	13.86212
16302	0	-400.8963	0	-400.8963	0.9305596	137.4267
16303	1	-108.1215	0	-108.1215	9.394431	15.49298
16304	0	-435.2452	0	-435.2452	0.6630445	175.7479
16305	1	-82.21903	0	-82.21903	10.20022	12.80302
16306	0	-429.0744	0	-429.0744	0.7525837	169.3371
16307	1	-90.04678	0	-90.04678	11.49009	13.42362
16308	0	-434.6999	0	-434.6999	0.7474875	176.7918
16309	1	-48.22339	0	-48.22339	13.97701	9.8997
16310	0	-412.321	0	-412.321	0.9170879	149.7593
16311	1	-85.13604	0	-85.13604	9.403334	13.04733
16312	0	-426.0905	0	-426.0905	0.877279	165.4307
16313	1	-100.365	0	-100.365	9.241109	14.67361
16314	0	-427.9235	0	-427.9235	0.8853943	167.3868
16315	1	-93.83052	0	-93.83052	10.57466	13.90088
16316	0	-375.3706	0	-375.3706	1.404505	112.3788
16317	1	-61.37215	0	-61.37215	12.57262	10.93665
16318	0	-412.6987	0	-412.6987	0.9891916	149.5395
16319	1	-53.98542	0	-53.98542	13.56711	10.33336
16320	0	-480.2747	0	-480.2747	0.5321307	247.854
16321	1	-48.80863	0	-48.80863	12.06666	9.902897
16322	0	-461.7303	0	-461.7303	0.6213212	216.0684
16323	1	-66.08264	0	-66.08264	11.67316	11.33984
16324	0	-420.3371	0	-420.3371	0.928083	158.3535
16325	1	-78.40525	0	-78.40525	13.16037	12.20223
16326	0	-384.962	0	-384.962	1.006183	121.7296
16327	1	-76.71354	0	-76.71354	10.88038	12.2851
16328	0	-383.6043	0	-383.6043	1.256493	120.2284
16329	1	-61.42829	0	-61.42829	12.16951	10.94866
16330	0	-365.9641	0	-365.9641	1.159337	105.7338
16331	1	-56.33555	0	-56.33555	13.76554	10.49465
16332	0	-381.3349	0	-381.3349	1.231215	118.6293
16333	1	-22.68951	0	-22.68951	15.80873	8.165932
16334	0	-386.5403	0	-386.5403	1.302417	121.9572
16335	1	-25.6779	0	-25.6779	16.83581	8.337804
16336	0	-354.679	0	-354.679	1.497719	97.34878
16337	1	-33.15734	0	-33.15734	14.75541	8.841701
16338	0	-367.8049	0	-367.8049	1.284543	107.6194
16339	1	2.179181	0	2.179181	21.61818	6.721829
16340	0	-378.3825	0	-378.3825	1.051587	115.8744
16341	1	49.4322	0	49.4322	29.06683	4.697432
16342	0	-405.8727	0	-405.8727	0.91518	142.7188
16343	1	16.33459	0	16.33459	22.57704	6.060377
16344	0	-417.4458	0	-417.4458	0.9431724	155.0598
16345	1	55.37952	0	55.37952	32.11811	4.466574
16346	0	-431.7008	0	-431.7008	0.7962699	172.9007
16347	1	53.56126	0	53.56126	25.67778	4.531234
16348	0	-451.0118	0	-451.0118	0.7589111	198.3194
16349	1	50.4522	0	50.4522	29.98507	4.653468
16350	0	-424.2215	0	-424.2215	0.8738487	163.3368
16351	1	49.32892	0	49.32892	28.37199	4.705886
16352	0	-379.166	0	-379.166	1.044624	116.5397
16353	1	57.94222	0	57.94222	29.47422	4.404762
16354	0	-376.7652	0	-376.7652	1.123439	114.9534
16355	1	49.73418	0	49.73418	27.76393	4.693391
16356	0	-355.0413	0	-355.0413	1.368887	97.92379
16357	1	-0.5526811	0	-0.5526811	19.12529	6.90204
16358	0	-371.7402	0	-371.7402	1.510118	108.5828
16359	1	-21.45686	0	-21.45686	15.59189	8.083638
16360	0	-349.304	0	-349.304	1.511153	93.72243
16361	1	-21.32818	0	-21.32818	15.39172	8.069675
16362	0	-311.6405	0	-311.6405	1.80532	70.85633
16363	1	3.163832	0	3.163832	19.57426	6.709308
16364	0	-341.6404	0	-341.6404	1.640057	88.40574
16365	1	-27.3153	0	-27.3153	20.28784	8.206886
16366	0	-297.3531	0	-297.3531	2.377361	63.37941
16367	1	16.13005	0	16.13005	21.14755	6.07567
16368	0	-291.981	0	-291.981	1.746457	59.43209
16369	1	-6.220668	0	-6.220668	19.85023	7.18123
16370	0	-262.3256	0	-262.3256	2.820827	49.15221
16371	1	-24.98448	0	-24.98448	16.92606	8.293954
16372	0	-266.3306	0	-266.3306	2.717239	50.64874
16373	1	-62.41302	0	-62.41302	13.09021	10.99188
16374	0	-245.6951	0	-245.6951	3.335126	43.33458
16375	1	-57.80232	0	-57.80232	11.9698	10.64512
16376	0	-241.8619	0	-241.8619	3.230082	42.2261
16377	1	-65.50475	0	-65.50475	13.39567	11.19994
16378	0	-227.0945	0	-227.0945	3.337253	37.75901
16379	1	-88.78617	0	-88.78617	10.06604	13.45116
16380	0	-247.1596	0	-247.1596	3.524763	43.52598
16381	1	-126.1305	0	-126.1305	8.167975	17.74198
16382	0	-186.6153	0	-186.6153	5.298139	27.84714
16383	1	-146.2272	0	-146.2272	5.856537	20.5865
16384	0	-169.8833	0	-169.8833	5.045504	24.628
16385	1	-136.6897	0	-136.6897	7.317954	19.24173
