Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
19103	1	-160.9093	0	-160.9093	5.242431	22.96953
19104	0	-396.386	0	-396.386	0.9562348	132.8572
19105	1	-200.6347	0	-200.6347	3.782062	30.7647
19106	0	-439.4939	0	-439.4939	0.7287869	183.2181
19107	1	-215.6999	0	-215.6999	3.966199	34.74362
19108	0	-410.4764	0	-410.4764	0.8503818	147.3647
19109	1	-225.6228	0	-225.6228	3.731972	37.3937
19110	0	-411.2768	0	-411.2768	0.8786162	148.5524
19111	1	-211.1143	0	-211.1143	3.607555	33.39968
19112	0	-462.0458	0	-462.0458	0.6217826	216.5765
19113	1	-222.1438	0	-222.1438	3.416047	36.35643
19114	0	-465.6228	0	-465.6228	0.6443359	222.0054
19115	1	-208.2996	0	-208.2996	4.013574	32.88672
19116	0	-414.9841	0	-414.9841	0.7894157	151.7491
19117	1	-231.8603	0	-231.8603	3.522625	39.18612
19118	0	-474.4531	0	-474.4531	0.6046949	236.9994
19119	1	-215.6957	0	-215.6957	3.697319	34.72047
19120	0	-442.5199	0	-442.5199	0.6993203	187.3063
19121	1	-234.6323	0	-234.6323	3.183347	39.95982
19122	0	-450.9599	0	-450.9599	0.8210928	196.1702
19123	1	-249.5702	0	-249.5702	2.998214	44.724
19124	0	-449.786	0	-449.786	0.596234	195.8034
19125	1	-253.1262	0	-253.1262	2.701012	45.76616
19126	0	-432.7737	0	-432.7737	0.8673438	173.2604
19127	1	-241.1484	0	-241.1484	2.696788	41.3183
19128	0	-435.723	0	-435.723	0.8363944	177.3405
19129	1	-238.2331	0	-238.2331	3.098702	41.04475
19130	0	-433.7861	0	-433.7861	0.716223	175.1886
19131	1	-273.1551	0	-273.1551	2.416544	53.24829
19132	0	-448.9436	0	-448.9436	0.7269148	196.2126
19133	1	-298.0668	0	-298.0668	1.967742	64.00349
19134	0	-456.0276	0	-456.0276	0.6285395	206.9928
19135	1	-325.2119	0	-325.2119	1.973884	77.76896
19136	0	-461.9092	0	-461.9092	0.5887431	215.9898
19137	1	-324.2033	0	-324.2033	1.655283	77.81012
19138	0	-461.4254	0	-461.4254	0.691481	214.5717
19139	1	-339.4581	0	-339.4581	1.464718	87.10138
19140	0	-498.8883	0	-498.8883	0.6215996	275.8469
19141	1	-336.9281	0	-336.9281	1.477453	85.42752
19142	0	-488.5784	0	-488.5784	0.5019671	263.608
19143	1	-345.1779	0	-345.1779	1.663092	90.43773
19144	0	-483.3637	0	-483.3637	0.5102035	253.4348
19145	1	-387.8521	0	-387.8521	1.062507	124.9067
19146	0	-490.0469	0	-490.0469	0.5392702	266.0275
19147	1	-407.193	0	-407.193	1.00104	143.8728
19148	0	-485.2485	0	-485.2485	0.463156	255.0693
19149	1	-422.0781	0	-422.0781	0.8519879	161.0027
19150	0	-511.3916	0	-511.3916	0.4817704	310.5125
19151	1	-405.0465	0	-405.0465	1.020647	141.5677
19152	0	-544.2093	0	-544.2093	0.3020486	395.3688
19153	1	-390.6451	0	-390.6451	1.197773	126.6163
19154	0	-567.408	0	-567.408	0.3041891	471.9833
19155	1	-338.9314	0	-338.9314	1.494485	86.82752
19156	0	-543.502	0	-543.502	0.3320489	395.9992
19157	1	-289.167	0	-289.167	1.868947	58.91454
19158	0	-529.5725	0	-529.5725	0.4146279	355.8094
19159	1	-310.2893	0	-310.2893	1.935897	70.23541
19160	0	-504.1154	0	-504.1154	0.5031355	294.4995
19161	1	-292.5077	0	-292.5077	2.066569	61.44429
19162	0	-519.9952	0	-519.9952	0.4296005	332.2557
19163	1	-272.1678	0	-272.1678	2.490097	52.89855
19164	0	-487.7694	0	-487.7694	0.470599	260.9621
19165	1	-281.3952	0	-281.3952	2.513307	56.57796
19166	0	-462.2096	0	-462.2096	0.5948126	216.6167
19167	1	-276.562	0	-276.562	2.840164	54.15344
19168	0	-455.3331	0	-455.3331	0.7322825	204.8547
19169	1	-237.3793	0	-237.3793	2.979515	40.63092
19170	0	-449.3076	0	-449.3076	0.6840762	197.0578
19171	1	-265.3153	0	-265.3153	2.441829	50.05967
19172	0	-430.0919	0	-430.0919	0.9336745	168.7203
19173	1	-263.7927	0	-263.7927	2.942646	49.54732
19174	0	-384.1296	0	-384.1296	1.29035	120.2575
19175	1	-265.837	0	-265.837	2.160989	49.19997
19176	0	-362.2459	0	-362.2459	1.225659	103.0953
19177	1	-275.5431	0	-275.5431	2.56887	54.22097
19178	0	-389.1671	0	-389.1671	1.181909	125.545
19179	1	-251.9246	0	-251.9246	3.151954	45.42154
19180	0	-410.3409	0	-410.3409	0.9778193	147.2732
19181	1	-219.7036	0	-219.7036	3.504031	35.72188
19182	0	-388.9329	0	-388.9329	1.043262	125.8851
19183	1	-220.8039	0	-220.8039	3.410809	35.95899
19184	0	-350.7801	0	-350.7801	1.590609	94.30795
19185	1	-229.278	0	-229.278	4.205188	37.86499
19186	0	-392.472	0	-392.472	0.9581988	128.7887
19187	1	-263.16	0	-263.16	2.823924	49.44601
19188	0	-363.5355	0	-363.5355	1.26657	104.2766
19189	1	-263.6639	0	-263.6639	2.933727	49.515
19190	0	-365.2494	0	-365.2494	1.209938	105.4795
19191	1	-239.2667	0	-239.2667	3.110097	41.38531
19192	0	-409.4258	0	-409.4258	0.9186923	146.6028
19193	1	-252.4165	0	-252.4165	2.871069	45.66731
19194	0	-354.8614	0	-354.8614	1.405969	97.77434
19195	1	-278.8123	0	-278.8123	2.67497	55.32709
19196	0	-350.5658	0	-350.5658	1.382349	94.68632
19197	1	-262.5208	0	-262.5208	2.708872	49.24567
19198	0	-350.7028	0	-350.7028	1.289851	94.34831
19199	1	-300.9276	0	-300.9276	1.934923	65.39748
19200	0	-383.237	0	-383.237	1.111627	120.7153
19201	1	-288.5517	0	-288.5517	2.141458	59.68526
19202	0	-377.2636	0	-377.2636	1.23186	115.3195
19203	1	-298.7829	0	-298.7829	1.807899	63.7497
19204	0	-390.8077	0	-390.8077	1.040913	127.6784
19205	1	-292.8811	0	-292.8811	2.010304	61.50166
19206	0	-350.8694	0	-350.8694	1.496741	94.80838
19207	1	-310.7833	0	-310.7833	2.084489	70.24093
19208	0	-350.7372	0	-350.7372	1.403197	94.83886
19209	1	-255.1157	0	-255.1157	3.346843	46.1384
19210	0	-303.7952	0	-303.7952	2.037201	66.92515
19211	1	-288.3995	0	-288.3995	2.239663	59.69418
19212	0	-290.0177	0	-290.0177	2.143312	60.37198
19213	1	-321.2301	0	-321.2301	1.734243	76.17137
19214	0	-302.6751	0	-302.6751	2.138499	66.28518
19215	1	-335.6021	0	-335.6021	1.647781	84.71083
19216	0	-254.9033	0	-254.9033	2.701535	46.42473
19217	1	-360.2669	0	-360.2669	1.242488	101.5852
19218	0	-273.2288	0	-273.2288	2.458098	53.3111
19219	1	-344.8377	0	-344.8377	1.399166	90.61862
19220	0	-274.5321	0	-274.5321	2.544472	53.83914
19221	1	-367.515	0	-367.515	1.171069	107.1576
19222	0	-240.4717	0	-240.4717	3.409727	41.72606
19223	1	-359.5402	0	-359.5402	1.297698	101.2176
19224	0	-244.2083	0	-244.2083	2.747903	42.58199
19225	1	-346.8264	0	-346.8264	1.40823	92.06535
19226	0	-253.6052	0	-253.6052	2.99079	46.07277
19227	1	-304.3838	0	-304.3838	1.811906	66.86436
19228	0	-267.0005	0	-267.0005	2.655315	50.91481
19229	1	-228.1701	0	-228.1701	3.084409	37.77098
19230	0	-263.5711	0	-263.5711	2.558585	49.54889
19231	1	-234.9652	0	-234.9652	3.476196	40.0901
19232	0	-284.8894	0	-284.8894	2.315058	58.15814
19233	1	-215.2766	0	-215.2766	4.079535	34.60144
19234	0	-324.2994	0	-324.2994	1.882888	77.66849
19235	1	-226.9265	0	-226.9265	3.168527	37.51685
19236	0	-342.8625	0	-342.8625	1.366934	89.01339
19237	1	-228.1985	0	-228.1985	3.352255	38.09909
19238	0	-353.0709	0	-353.0709	1.348005	96.44262
19239	1	-228.5484	0	-228.5484	3.926625	38.02318
19240	0	-394.1801	0	-394.1801	1.09007	130.7202
19241	1	-246.6341	0	-246.6341	3.238131	43.69813
19242	0	-374.5148	0	-374.5148	1.227016	113.1019
19243	1	-229.7527	0	-229.7527	3.038936	38.20012
19244	0	-386.5152	0	-386.5152	1.15472	123.4883
19245	1	-255.4017	0	-255.4017	2.802905	46.69053
19246	0	-369.8388	0	-369.8388	1.389557	108.5693
19247	1	-285.2005	0	-285.2005	2.188532	58.20722
19248	0	-309.4342	0	-309.4342	1.969216	69.77931
19249	1	-287.4715	0	-287.4715	2.643741	58.65871
19250	0	-318.5172	0	-318.5172	1.79735	74.66512
19251	1	-251.9982	0	-251.9982	2.657756	45.2698
19252	0	-300.0029	0	-300.0029	2.096636	65.06517
19253	1	-271.5313	0	-271.5313	2.756198	52.51415
19254	0	-287.5132	0	-287.5132	2.471043	59.09845
19255	1	-289.2516	0	-289.2516	2.235829	60.07456
19256	0	-244.7048	0	-244.7048	3.20079	43.11833
19257	1	-238.9942	0	-238.9942	3.259613	41.33889
19258	0	-234.3381	0	-234.3381	3.107441	39.79767
19259	1	-227.1808	0	-227.1808	3.610405	37.85275
19260	0	-258.8449	0	-258.8449	3.781872	46.15636
19261	1	-243.6108	0	-243.6108	3.781545	42.12875
19262	0	-227.0965	0	-227.0965	3.559964	37.83471
19263	1	-256.1681	0	-256.1681	2.871278	46.974
19264	0	-208.4768	0	-208.4768	4.059843	32.93445
19265	1	-266.2782	0	-266.2782	2.532119	50.58363
19266	0	-204.1601	0	-204.1601	4.816813	31.62284
19267	1	-261.7369	0	-261.7369	2.560347	48.83456
19268	0	-230.5219	0	-230.5219	3.148624	38.62698
19269	1	-256.3827	0	-256.3827	2.755756	47.01769
19270	0	-204.5274	0	-204.5274	4.779935	31.72813
19271	1	-254.4312	0	-254.4312	3.040198	46.32002
19272	0	-199.1069	0	-199.1069	4.161312	30.67568
19273	1	-254.6032	0	-254.6032	2.615412	46.17297
19274	0	-195.4992	0	-195.4992	4.794177	29.8339
19275	1	-249.179	0	-249.179	2.836671	44.50858
19276	0	-181.3493	0	-181.3493	5.90146	26.5545
19277	1	-251.1671	0	-251.1671	3.08007	45.22915
19278	0	-165.6248	0	-165.6248	5.529576	23.92104
19279	1	-255.5299	0	-255.5299	2.750447	46.70411
19280	0	-146.8754	0	-146.8754	6.331819	20.79225
19281	1	-260.6007	0	-260.6007	2.758439	48.54851
19282	0	-150.3373	0	-150.3373	6.44806	21.33157
19283	1	-251.2707	0	-251.2707	2.688788	45.05731
19284	0	-156.5602	0	-156.5602	5.696559	22.3278
19285	1	-280.2184	0	-280.2184	2.681575	55.83882
19286	0	-131.0216	0	-131.0216	7.188847	18.46817
19287	1	-278.8015	0	-278.8015	2.610937	55.43197
19288	0	-112.8011	0	-112.8011	9.151708	16.03439
19289	1	-253.0427	0	-253.0427	2.519583	45.3173
19290	0	-114.7234	0	-114.7234	7.541569	16.29138
19291	1	-293.5128	0	-293.5128	2.276504	61.93855
19292	0	-107.4113	0	-107.4113	8.023352	15.43171
19293	1	-283.881	0	-283.881	2.174253	57.57749
19294	0	-78.96745	0	-78.96745	9.861987	12.45766
19295	1	-297.3865	0	-297.3865	1.760647	62.64213
19296	0	-94.10113	0	-94.10113	9.738055	13.9975
19297	1	-271.1623	0	-271.1623	2.553655	52.51567
19298	0	-111.1463	0	-111.1463	9.655959	15.7651
19299	1	-259.6303	0	-259.6303	2.829383	48.19485
19300	0	-124.8363	0	-124.8363	7.158384	17.60346
19301	1	-265.7332	0	-265.7332	2.959861	50.17966
19302	0	-127.3602	0	-127.3602	6.632383	17.84249
19303	1	-263.5673	0	-263.5673	2.919063	49.49988
19304	0	-118.1395	0	-118.1395	7.053838	16.63637
19305	1	-258.3111	0	-258.3111	3.194505	47.37977
19306	0	-87.22795	0	-87.22795	10.66629	13.26993
19307	1	-277.1637	0	-277.1637	2.484836	54.90664
19308	0	-78.66356	0	-78.66356	11.37646	12.44116
19309	1	-290.9724	0	-290.9724	2.117857	60.78921
19310	0	-69.84549	0	-69.84549	12.46947	11.61911
19311	1	-288.2776	0	-288.2776	2.2006	59.62256
19312	0	-79.85316	0	-79.85316	10.68772	12.57825
19313	1	-298.9397	0	-298.9397	2.186937	64.4872
19314	0	-96.88344	0	-96.88344	8.297467	14.19308
19315	1	-312.6742	0	-312.6742	1.720101	71.18259
19316	0	-124.9983	0	-124.9983	8.74053	17.48356
19317	1	-335.1388	0	-335.1388	1.293711	82.34751
19318	0	-88.97084	0	-88.97084	9.071294	13.41996
19319	1	-324.4316	0	-324.4316	1.653461	77.94427
19320	0	-91.4493	0	-91.4493	9.81607	13.72425
19321	1	-286.8653	0	-286.8653	2.399134	58.94391
19322	0	-46.74003	0	-46.74003	14.0109	9.792732
19323	1	-309.4899	0	-309.4899	1.928936	69.82308
19324	0	-67.60461	0	-67.60461	11.28209	11.467
19325	1	-285.1911	0	-285.1911	2.410729	58.23499
19326	0	-81.31536	0	-81.31536	9.676863	12.67807
19327	1	-286.4626	0	-286.4626	2.211275	58.80838
19328	0	-95.85933	0	-95.85933	8.586216	14.12762
19329	1	-285.444	0	-285.444	2.065766	58.02342
19330	0	-109.4666	0	-109.4666	8.475684	15.71354
19331	1	-268.3584	0	-268.3584	2.765356	51.35417
19332	0	-122.4826	0	-122.4826	7.99145	17.31274
19333	1	-256.4826	0	-256.4826	2.980808	47.04162
19334	0	-148.2254	0	-148.2254	7.254415	20.83989
19335	1	-259.8828	0	-259.8828	2.872969	48.26689
19336	0	-178.1287	0	-178.1287	4.635494	26.13447
19337	1	-263.3484	0	-263.3484	2.50405	49.38187
19338	0	-193.7191	0	-193.7191	5.349025	29.14962
19339	1	-215.4223	0	-215.4223	3.943176	34.67793
19340	0	-213.5493	0	-213.5493	3.960538	34.20188
19341	1	-213.6735	0	-213.6735	3.985821	34.23035
19342	0	-180.4174	0	-180.4174	4.569139	26.59182
19343	1	-237.1406	0	-237.1406	3.550178	40.66404
19344	0	-174.958	0	-174.958	5.049929	25.63459
19345	1	-238.8571	0	-238.8571	2.912032	41.02253
19346	0	-209.0262	0	-209.0262	4.467134	32.92557
19347	1	-284.3913	0	-284.3913	2.374182	57.92898
19348	0	-243.6275	0	-243.6275	3.327537	42.72011
19349	1	-274.7902	0	-274.7902	2.562978	53.93135
19350	0	-247.9606	0	-247.9606	3.570375	43.67787
19351	1	-286.7764	0	-286.7764	2.335876	58.96324
19352	0	-245.8105	0	-245.8105	3.075998	43.48981
19353	1	-254.6959	0	-254.6959	2.784597	46.42764
19354	0	-215.0826	0	-215.0826	3.446128	34.33175
19355	1	-271.4502	0	-271.4502	2.624177	52.61013
19356	0	-226.6151	0	-226.6151	3.424325	37.66923
19357	1	-272.1038	0	-272.1038	2.924833	52.4116
19358	0	-258.6846	0	-258.6846	2.649526	47.77665
19359	1	-324.3053	0	-324.3053	1.754282	77.93609
19360	0	-250.6967	0	-250.6967	2.976412	45.10055
19361	1	-309.5362	0	-309.5362	2.048721	69.72149
19362	0	-273.3864	0	-273.3864	2.461634	53.3771
19363	1	-366.3692	0	-366.3692	1.39159	106.059
19364	0	-278.1732	0	-278.1732	2.676915	55.08465
19365	1	-322.6814	0	-322.6814	1.561293	76.47692
19366	0	-272.7617	0	-272.7617	2.608766	53.12004
19367	1	-305.1879	0	-305.1879	2.025654	67.61651
19368	0	-257.4444	0	-257.4444	2.875792	47.41752
19369	1	-325.7318	0	-325.7318	1.661285	78.7425
19370	0	-256.4257	0	-256.4257	3.526716	46.15037
19371	1	-331.698	0	-331.698	1.729794	82.21884
19372	0	-257.4407	0	-257.4407	2.904333	47.40733
19373	1	-353.933	0	-353.933	1.436165	97.06541
19374	0	-299.7795	0	-299.7795	1.782868	64.15078
19375	1	-356.3779	0	-356.3779	1.193955	97.96019
19376	0	-298.9323	0	-298.9323	1.951462	64.40785
19377	1	-364.5543	0	-364.5543	1.273201	105.0864
19378	0	-294.0512	0	-294.0512	2.191052	62.2504
19379	1	-309.0576	0	-309.0576	1.767861	69.29976
19380	0	-292.5696	0	-292.5696	1.842237	60.56381
19381	1	-291.1445	0	-291.1445	2.062494	60.77595
19382	0	-306.1863	0	-306.1863	1.834229	67.9321
19383	1	-305.808	0	-305.808	2.046457	67.90412
19384	0	-325.1922	0	-325.1922	1.599008	78.25383
19385	1	-299.8882	0	-299.8882	2.244172	64.81419
19386	0	-341.588	0	-341.588	1.392965	88.25948
19387	1	-300.5296	0	-300.5296	2.271562	65.03356
19388	0	-292.4202	0	-292.4202	1.914605	60.90586
19389	1	-259.8245	0	-259.8245	2.990716	48.15234
19390	0	-288.6449	0	-288.6449	2.077706	59.60392
19391	1	-258.463	0	-258.463	2.91306	47.75469
19392	0	-282.3371	0	-282.3371	2.331114	57.06153
19393	1	-250.921	0	-250.921	2.747548	45.02434
19394	0	-280.9738	0	-280.9738	2.182432	56.26112
19395	1	-219.15	0	-219.15	4.011766	35.59113
19396	0	-268.6166	0	-268.6166	2.521766	51.50008
19397	1	-237.655	0	-237.655	3.041756	40.80365
19398	0	-286.7022	0	-286.7022	2.352383	58.92068
19399	1	-227.3767	0	-227.3767	3.167771	37.65781
19400	0	-309.789	0	-309.789	2.102993	69.71566
19401	1	-232.1812	0	-232.1812	3.31973	39.27754
19402	0	-268.725	0	-268.725	2.4979	51.5235
19403	1	-225.9199	0	-225.9199	3.797079	37.44225
19404	0	-227.8482	0	-227.8482	3.732972	37.98947
19405	1	-203.2804	0	-203.2804	4.322329	31.67679
19406	0	-221.4218	0	-221.4218	3.646196	36.26499
19407	1	-198.6842	0	-198.6842	4.222791	30.59492
19408	0	-215.8237	0	-215.8237	3.571084	34.67747
19409	1	-200.6701	0	-200.6701	4.636342	30.99689
19410	0	-208.3369	0	-208.3369	4.058764	32.89994
19411	1	-194.9804	0	-194.9804	5.842519	28.92555
19412	0	-194.2812	0	-194.2812	4.86005	29.55528
19413	1	-201.7191	0	-201.7191	4.680429	31.20013
19414	0	-223.8074	0	-223.8074	4.112529	36.66098
19415	1	-196.9809	0	-196.9809	5.213052	29.87405
19416	0	-212.2158	0	-212.2158	3.73498	33.80295
19417	1	-156.6037	0	-156.6037	6.003086	22.36339
19418	0	-226.3966	0	-226.3966	3.729887	37.60193
19419	1	-174.4236	0	-174.4236	6.382055	25.11067
19420	0	-235.9237	0	-235.9237	3.437718	40.38277
19421	1	-181.8262	0	-181.8262	4.542703	26.88543
19422	0	-214.9478	0	-214.9478	4.056648	34.52949
19423	1	-217.7431	0	-217.7431	3.688978	35.27179
19424	0	-211.9855	0	-211.9855	4.189208	33.75963
19425	1	-211.9926	0	-211.9926	4.303776	33.70358
19426	0	-203.6891	0	-203.6891	4.751611	31.57316
19427	1	-196.4302	0	-196.4302	3.84693	29.7464
19428	0	-224.4595	0	-224.4595	3.943483	36.96956
19429	1	-200.3617	0	-200.3617	4.973173	30.72571
19430	0	-239.9469	0	-239.9469	3.398968	41.57884
19431	1	-223.9061	0	-223.9061	3.380582	36.84447
19432	0	-206.9729	0	-206.9729	4.765754	32.25212
19433	1	-220.2843	0	-220.2843	3.700525	35.96182
19434	0	-220.607	0	-220.607	3.909577	36.00835
19435	1	-228.768	0	-228.768	3.216922	38.158
19436	0	-221.7997	0	-221.7997	4.0405	36.23084
19437	1	-183.6784	0	-183.6784	5.50151	27.2008
19438	0	-232.0636	0	-232.0636	4.00326	38.82135
19439	1	-180.6014	0	-180.6014	5.402944	26.67946
19440	0	-230.8931	0	-230.8931	4.032769	38.49144
19441	1	-157.2785	0	-157.2785	5.927795	22.47638
19442	0	-237.4769	0	-237.4769	3.187439	40.8551
19443	1	-107.009	0	-107.009	9.623993	15.34172
19444	0	-282.0335	0	-282.0335	2.395971	56.93104
19445	1	-88.05504	0	-88.05504	10.53228	13.35779
19446	0	-277.8579	0	-277.8579	2.179478	54.82409
19447	1	-116.8751	0	-116.8751	8.794214	16.54591
19448	0	-252.4057	0	-252.4057	2.573233	45.22615
19449	1	-137.9657	0	-137.9657	6.640548	19.44241
19450	0	-291.4976	0	-291.4976	2.262741	61.0641
19451	1	-174.3948	0	-174.3948	5.059412	25.52491
19452	0	-296.3692	0	-296.3692	1.851907	62.67987
19453	1	-207.7196	0	-207.7196	3.848444	32.68192
19454	0	-324.1343	0	-324.1343	1.501113	76.98376
19455	1	-211.0704	0	-211.0704	3.687137	33.46148
19456	0	-382.2898	0	-382.2898	1.062721	119.673
19457	1	-173.3273	0	-173.3273	5.264721	25.33896
19458	0	-387.3491	0	-387.3491	1.154136	124.2142
19459	1	-191.8955	0	-191.8955	4.717113	29.09683
19460	0	-384.9506	0	-384.9506	1.242682	121.4495
19461	1	-177.323	0	-177.323	5.557792	26.02705
19462	0	-400.3562	0	-400.3562	0.9200397	136.7451
19463	1	-133.749	0	-133.749	9.018521	18.37745
19464	0	-376.446	0	-376.446	1.303251	114.1998
19465	1	-107.686	0	-107.686	9.477372	15.43491
19466	0	-370.9026	0	-370.9026	1.124105	109.741
19467	1	-105.3792	0	-105.3792	10.48731	15.01277
19468	0	-355.9238	0	-355.9238	1.582036	97.61025
19469	1	-101.2099	0	-101.2099	9.37232	14.75861
19470	0	-346.3385	0	-346.3385	1.428904	91.76585
19471	1	-78.99451	0	-78.99451	10.02582	12.47537
19472	0	-309.5915	0	-309.5915	2.179875	69.38286
19473	1	-82.95966	0	-82.95966	11.24646	12.83132
19474	0	-336.327	0	-336.327	1.530178	85.1778
19475	1	-72.00194	0	-72.00194	11.39487	11.85528
19476	0	-384.0634	0	-384.0634	1.137765	121.4214
19477	1	-46.72747	0	-46.72747	12.10587	9.734438
19478	0	-379.7084	0	-379.7084	1.324696	116.4739
19479	1	-38.73302	0	-38.73302	12.86947	9.165434
19480	0	-402.3767	0	-402.3767	0.89503	138.6722
19481	1	-68.74976	0	-68.74976	10.16027	11.47632
19482	0	-388.3251	0	-388.3251	1.025079	125.2131
19483	1	-88.30507	0	-88.30507	11.30301	13.29895
19484	0	-353.2313	0	-353.2313	1.280132	96.24367
19485	1	-47.34724	0	-47.34724	12.90837	9.836111
19486	0	-405.2734	0	-405.2734	0.8857585	141.8091
19487	1	-15.42392	0	-15.42392	20.39523	7.614519
19488	0	-400.6549	0	-400.6549	1.058235	136.996
19489	1	-33.5783	0	-33.5783	14.41795	8.865895
19490	0	-432.4088	0	-432.4088	0.7617388	173.8199
19491	1	-80.83551	0	-80.83551	10.98713	12.65892
19492	0	-425.7176	0	-425.7176	0.7876956	165.3335
19493	1	-61.64439	0	-61.64439	12.8841	10.94497
19494	0	-398.8086	0	-398.8086	0.9357327	135.2345
19495	1	-71.67001	0	-71.67001	10.2687	11.77697
19496	0	-431.207	0	-431.207	0.7782739	172.3035
19497	1	-38.89458	0	-38.89458	13.56855	9.22111
19498	0	-423.3666	0	-423.3666	0.7735491	162.1588
19499	1	-56.92674	0	-56.92674	13.08702	10.57288
19500	0	-434.7982	0	-434.7982	0.8121953	176.6117
19501	1	-17.05077	0	-17.05077	19.94981	7.721116
19502	0	-345.8861	0	-345.8861	1.440726	91.4693
19503	1	-37.41448	0	-37.41448	13.21837	9.091678
19504	0	-344.0717	0	-344.0717	1.481124	90.26456
19505	1	-77.68631	0	-77.68631	10.32585	12.36589
19506	0	-349.6219	0	-349.6219	1.37393	93.98053
19507	1	-62.60031	0	-62.60031	11.44123	11.03261
19508	0	-333.0358	0	-333.0358	1.901069	82.20172
19509	1	-89.03518	0	-89.03518	11.14067	13.38588
19510	0	-319.2819	0	-319.2819	1.787894	75.09047
19511	1	-68.8931	0	-68.8931	10.23972	11.50242
19512	0	-316.4769	0	-316.4769	1.642594	73.07654
19513	1	-125.9665	0	-125.9665	7.109331	17.75471
19514	0	-336.1725	0	-336.1725	1.602172	85.11888
19515	1	-174.0733	0	-174.0733	4.730156	25.32706
19516	0	-339.8457	0	-339.8457	1.579508	87.45093
19517	1	-202.9542	0	-202.9542	3.90384	31.48885
19518	0	-380.5637	0	-380.5637	1.379551	116.4252
19519	1	-198.4334	0	-198.4334	4.012474	30.4277
19520	0	-389.6363	0	-389.6363	1.141848	126.2907
19521	1	-221.7071	0	-221.7071	3.728398	36.34479
19522	0	-372.9055	0	-372.9055	1.164002	111.7384
19523	1	-247.7057	0	-247.7057	3.252816	44.01718
19524	0	-371.1877	0	-371.1877	1.272976	110.2972
19525	1	-242.2931	0	-242.2931	3.175084	42.3666
19526	0	-413.1038	0	-413.1038	0.8114264	149.8855
19527	1	-256.4608	0	-256.4608	3.053767	46.9748
19528	0	-398.409	0	-398.409	0.9781128	135.0715
19529	1	-262.8642	0	-262.8642	2.465986	49.11231
19530	0	-410.6367	0	-410.6367	0.8619432	147.6864
19531	1	-272.1799	0	-272.1799	2.738469	52.77415
19532	0	-435.7761	0	-435.7761	0.733231	178.1553
19533	1	-269.55	0	-269.55	2.805161	51.73518
19534	0	-479.8223	0	-479.8223	0.521736	246.8244
19535	1	-236.9618	0	-236.9618	2.877877	40.29973
19536	0	-517.2474	0	-517.2474	0.4038692	325.9875
19537	1	-237.9647	0	-237.9647	2.981421	40.83012
19538	0	-525.5004	0	-525.5004	0.3820912	346.5936
19539	1	-234.769	0	-234.769	3.227834	40.02912
19540	0	-516.2683	0	-516.2683	0.4527645	322.6741
19541	1	-245.1068	0	-245.1068	3.726312	42.62458
19542	0	-590.3998	0	-590.3998	0.2485097	560.471
19543	1	-244.6516	0	-244.6516	3.039129	43.10288
19544	0	-583.8973	0	-583.8973	0.3003606	527.2076
19545	1	-248.8686	0	-248.8686	2.91321	44.4612
19546	0	-553.7705	0	-553.7705	0.3196501	427.4193
19547	1	-233.3068	0	-233.3068	3.15265	39.51549
19548	0	-573.6153	0	-573.6153	0.3007325	492.921
19549	1	-246.1239	0	-246.1239	3.016814	43.58142
19550	0	-564.726	0	-564.726	0.3292692	460.355
19551	1	-208.8705	0	-208.8705	3.494405	32.61441
19552	0	-560.8915	0	-560.8915	0.2757276	448.9923
19553	1	-230.0591	0	-230.0591	3.187053	38.52745
19554	0	-565.8794	0	-565.8794	0.3075542	466.6762
19555	1	-233.3367	0	-233.3367	3.657649	39.5241
19556	0	-552.2236	0	-552.2236	0.2898349	420.4638
19557	1	-240.8298	0	-240.8298	3.647974	41.58549
19558	0	-544.0159	0	-544.0159	0.3613625	396.8869
19559	1	-216.8488	0	-216.8488	3.776919	35.05117
19560	0	-537.6647	0	-537.6647	0.3648453	379.2374
19561	1	-157.1185	0	-157.1185	5.305346	22.28381
19562	0	-550.5022	0	-550.5022	0.3602597	414.9615
19563	1	-165.8659	0	-165.8659	5.315533	23.93506
19564	0	-535.0412	0	-535.0412	0.3549548	371.9666
19565	1	-146.9099	0	-146.9099	6.342527	20.7982
19566	0	-525.4786	0	-525.4786	0.4064647	346.2829
19567	1	-147.3811	0	-147.3811	7.280202	20.7152
19568	0	-511.9175	0	-511.9175	0.4208761	313.3734
19569	1	-140.893	0	-140.893	7.200249	19.8393
19570	0	-532.8654	0	-532.8654	0.3865232	365.6997
19571	1	-158.4709	0	-158.4709	5.747223	22.66966
19572	0	-508.0657	0	-508.0657	0.4310226	304.5167
19573	1	-155.8513	0	-155.8513	5.775169	22.21879
19574	0	-493.5595	0	-493.5595	0.5087407	273.4434
19575	1	-176.2136	0	-176.2136	4.542998	25.65015
19576	0	-499.3625	0	-499.3625	0.5017907	285.0974
19577	1	-138.253	0	-138.253	6.208592	19.39276
19578	0	-482.2013	0	-482.2013	0.5742913	250.9219
19579	1	-171.8008	0	-171.8008	5.189675	25.04065
19580	0	-449.4816	0	-449.4816	0.667388	197.2551
19581	1	-193.0176	0	-193.0176	5.221938	29.10794
19582	0	-415.0244	0	-415.0244	0.949288	152.428
19583	1	-215.4641	0	-215.4641	3.675162	34.6472
19584	0	-408.4688	0	-408.4688	0.8648583	145.2083
